ID,RA,DEC,Redshift,Label,Weight,Reference,FWHM,R50,Stellarity,Area,Ellipticity,Theta
530,238.0242083,19.2044222,0.0,GNB3656,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
531,238.0151667,19.210947200000003,0.0,GNB3671,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
532,238.0226667,19.1653417,0.0,GNB3675,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
533,238.020125,19.2198083,0.0,GNB3777,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
534,238.0209583,19.2186528,0.0,GNB3787,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
535,238.0215833,19.2014167,0.0,GNB3796,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
536,237.92091670000002,19.1660778,0.0,GNB381,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
537,238.0187083,19.1385167,0.0,GNB3843,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
538,238.0204167,19.176758300000003,0.0,GNB3859,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
539,238.01775,19.1462222,0.0,GNB3866,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
540,238.0278333,19.1463472,0.0,GNB3868,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
541,238.0187917,19.2007222,0.0,GNB3889,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
542,238.017,19.1833639,0.0,GNB3903,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
543,238.0185,19.189625,0.0,GNB3916,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
544,238.018625,19.1800278,0.0,GNB3920,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
545,238.0190833,19.1595333,0.0,GNB3923,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
546,238.0164167,19.1438639,0.0,GNB3948,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
547,238.01591669999996,19.1884694,0.0,GNB3998,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
548,238.0145417,19.2161194,0.0,GNB4014,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
549,238.0149583,19.2140056,0.0,GNB4022,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
550,238.01445829999997,19.1664278,0.0,GNB4035,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
551,238.01575,19.1457917,0.0,GNB4062,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
552,238.01425,19.2101194,0.0,GNB4079,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
553,238.0120833,19.1497194,0.0,GNB4146,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
554,238.0122083,19.2130444,0.0,GNB4179,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
555,238.0124583,19.139522200000002,0.0,GNB4216,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
556,238.01129170000002,19.1720278,0.0,GNB4221,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
557,238.0101667,19.1395917,0.0,GNB4244,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
558,238.0115417,19.170575,0.0,GNB4246,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
559,238.0105833,19.202075,0.0,GNB4279,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
560,238.00875,19.1381139,0.0,GNB4304,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
561,238.0084167,19.1699583,0.0,GNB4322,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
562,238.00949999999997,19.1460806,0.0,GNB4348,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
563,238.0097083,19.1758889,0.0,GNB4356,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
564,237.9222917,19.1684111,0.0,GNB446,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
565,238.0045,19.1904694,0.0,GNB4464,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
566,238.0055833,19.151266700000004,0.0,GNB4470,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
567,238.00579169999997,19.21765,0.0,GNB4494,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
568,238.0025,19.2158278,0.0,GNB4513,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
569,238.00524999999996,19.1848056,0.0,GNB4521,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
570,238.0019167,19.2069639,0.0,GNB4566,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
571,238.0042917,19.1472972,0.0,GNB4597,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
572,238.0039583,19.1470333,0.0,GNB4618,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
573,238.0029583,19.1639556,0.0,GNB4620,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
574,238.002625,19.2191472,0.0,GNB4625,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
575,238.0025833,19.1885667,0.0,GNB4626,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
576,237.9919167,19.1382361,0.0,GNB4632,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
577,238.0032083,19.1368667,0.0,GNB4637,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
578,238.001375,19.197727799999996,0.0,GNB4649,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
579,238.002875,19.2072639,0.0,GNB4656,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
580,238.0014583,19.1508472,0.0,GNB4666,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
581,237.9915,19.1375306,0.0,GNB4696,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
582,237.99904170000002,19.2158667,0.0,GNB4743,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
583,238.0000417,19.2153944,0.0,GNB4753,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
584,237.9917083,19.188355599999998,0.0,GNB4760,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
585,237.9995,19.1451972,0.0,GNB4769,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
586,237.9981667,19.1538611,0.0,GNB4815,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
587,237.9984167,19.2186028,0.0,GNB4824,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
588,237.9974583,19.21215,0.0,GNB4851,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
589,237.997,19.144875000000003,0.0,GNB4852,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
590,237.9969583,19.1839889,0.0,GNB4859,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
591,237.997625,19.1530417,0.0,GNB4875,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
592,237.9968333,19.1457222,0.0,GNB4882,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
593,237.996125,19.181625,0.0,GNB4903,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
594,237.99758330000003,19.137675,0.0,GNB4904,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
595,237.9971667,19.193,0.0,GNB4914,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
596,237.992,19.2072778,0.0,GNB4950,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
597,237.9912083,19.1693111,0.0,GNB4982,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
598,237.9911667,19.1871361,0.0,GNB4984,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
599,237.9147917,19.181280599999997,0.0,GNB5,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
600,237.9950833,19.1909889,0.0,GNB5018,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
601,237.9905417,19.2076278,0.0,GNB5024,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
602,237.9949583,19.1358278,0.0,GNB5031,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
603,237.9220417,19.2170167,0.0,GNB510,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
604,237.9907083,19.2001,0.0,GNB5108,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
605,237.9915,19.2000972,0.0,GNB5120,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
606,237.92325,19.1721222,0.0,GNB514,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
607,237.9886667,19.2135861,0.0,GNB5144,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
608,237.9905417,19.1764167,0.0,GNB5150,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
609,237.99075,19.1625333,0.0,GNB5151,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
610,237.99208330000002,19.1469389,0.0,GNB5165,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
611,237.9905833,19.1949944,0.0,GNB5222,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
612,237.9895417,19.149288900000002,0.0,GNB5233,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
613,237.9948333,19.1923472,0.0,GNB5234,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
614,237.98891669999998,19.1533389,0.0,GNB5255,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
615,237.923,19.1473056,0.0,GNB534,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
616,237.987875,19.1365361,0.0,GNB5359,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
617,237.98591669999996,19.2121694,0.0,GNB5368,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
618,237.98554170000003,19.181122199999997,0.0,GNB5383,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
619,237.986375,19.1520972,0.0,GNB5400,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
620,237.9229167,19.1690222,0.0,GNB542,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
621,237.9234583,19.1661528,0.0,GNB543,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
622,237.984875,19.2116333,0.0,GNB5446,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
623,237.9758333,19.1928306,0.0,GNB5476,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
624,237.9832917,19.1646778,0.0,GNB5495,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
625,237.9759583,19.164975,0.0,GNB5515,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
626,237.98162499999998,19.181013899999996,0.0,GNB5517,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
627,237.9237083,19.1726667,0.0,GNB552,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
628,237.9827917,19.2203167,0.0,GNB5528,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
629,237.98070830000003,19.2159417,0.0,GNB5562,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
630,237.9784167,19.1427528,0.0,GNB5570,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
631,237.9797917,19.1950167,0.0,GNB5575,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
632,237.980125,19.1790667,0.0,GNB5579,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
633,237.98,19.1923028,0.0,GNB5588,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
634,237.98275,19.1412667,0.0,GNB5599,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
635,237.98025,19.21655,0.0,GNB5611,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
636,237.98037499999998,19.143361100000003,0.0,GNB5623,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
637,237.98108329999997,19.1429278,0.0,GNB5652,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
638,237.97645830000002,19.220825,0.0,GNB5661,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
639,237.979,19.1543222,0.0,GNB5720,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
640,237.9786667,19.2166,0.0,GNB5731,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
641,237.9788333,19.22055,0.0,GNB5736,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
642,237.9789167,19.219744400000003,0.0,GNB5740,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
643,237.9743333,19.219497200000003,0.0,GNB5745,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
644,237.9755,19.1500167,0.0,GNB5771,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
645,238.0364583,19.1458389,0.0,GNB5821,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
646,237.9761667,19.2176028,0.0,GNB5837,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
647,237.9760417,19.2180556,0.0,GNB5845,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
648,238.0335833,19.2050667,0.0,GNB5848,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
649,237.97575000000003,19.2172556,0.0,GNB5852,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
650,238.03525000000002,19.200358300000005,0.0,GNB5871,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
651,237.9758333,19.147325,0.0,GNB5879,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
652,237.9755,19.2009556,0.0,GNB5890,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
653,237.9746667,19.148813899999997,0.0,GNB5899,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
654,237.97524999999996,19.1740889,0.0,GNB5900,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
655,237.9749167,19.1732472,0.0,GNB5932,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
656,237.92462500000002,19.1781917,0.0,GNB597,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
657,237.925,19.2134278,0.0,GNB625,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
658,237.9253333,19.206830600000004,0.0,GNB633,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
659,237.926,19.1950722,0.0,GNB660,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
660,237.92675000000003,19.1771556,0.0,GNB670,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
661,237.9275417,19.2168583,0.0,GNB717,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
662,237.9278333,19.2209944,0.0,GNB724,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
663,237.9274583,19.2103556,0.0,GNB730,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
664,237.92825,19.185555599999997,0.0,GNB741,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
665,237.9287917,19.2093111,0.0,GNB759,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
666,237.9295,19.161519400000003,0.0,GNB762,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
667,237.9280833,19.1735083,0.0,GNB764,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
668,237.933125,19.1943472,0.0,GNB822,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
669,237.9302083,19.2001556,0.0,GNB833,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
670,237.9307083,19.1959694,0.0,GNB882,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
671,237.9323333,19.1398111,0.0,GNB907,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
672,237.9330833,19.2053861,0.0,GNB949,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
673,237.9330417,19.2210111,0.0,GNB959,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
674,237.9345,19.1995111,0.0,GNB978,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
675,237.9148333,19.218477800000002,0.0,GNB181,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
676,237.9126667,19.2076667,0.0,GNB67,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
677,237.9344583,19.2059083,0.0,GNB995,20,true,0.0,0.0,-1.0,0.0,0.0,0.0
678,237.9241625,19.201475,0.0,BX19,20,true,0.0,0.0,-1.0,0.0,0.0,0.0
679,237.940375,19.1980583,0.0,GNB1300b,20,true,0.0,0.0,-1.0,0.0,0.0,0.0
680,238.0215833,19.2014167,0.0,GNB3796a,20,true,0.0,0.0,-1.0,0.0,0.0,0.0
681,238.0215833,19.2014167,0.0,GNB3796b,20,true,0.0,0.0,-1.0,0.0,0.0,0.0
682,237.9350417,19.145575,0.0,NB1569,20,true,0.0,0.0,-1.0,0.0,0.0,0.0
683,237.9135833,19.1946639,0.0,NB385,20,true,0.0,0.0,-1.0,0.0,0.0,0.0
684,238.0360417,19.1999611,0.0,NB6087,20,true,0.0,0.0,-1.0,0.0,0.0,0.0
685,238.0195,19.1949806,0.0,NB7180,20,true,0.0,0.0,-1.0,0.0,0.0,0.0
686,237.8184542,18.9854358,0.0,LAE869,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
687,238.1224417,18.9855694,0.0,LAE871,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
688,238.0980417,18.9853289,0.0,LAE872,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
689,237.8699542,18.985688300000003,0.0,LAE876,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
690,238.1654125,18.989965,0.0,LAE884,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
691,238.179775,18.9896628,0.0,LAE887,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
692,238.0258958,18.9913511,0.0,LAE891,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
693,237.8053125,18.9922703,0.0,LAE892,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
694,237.9138917,18.9933689,0.0,LAE895,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
695,237.9360083,18.9948939,0.0,LAE902,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
696,237.853425,18.9946817,0.0,LAE904,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
697,237.935625,18.9953492,0.0,LAE905,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
698,237.7919958,18.9964025,0.0,LAE910,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
699,237.7450125,18.9964578,0.0,LAE912,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
700,238.02420420000004,18.9971061,0.0,LAE915,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
701,237.789275,18.997428899999996,0.0,LAE916,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
702,237.8902,19.0002506,0.0,LAE919,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
703,237.7748917,19.0002547,0.0,LAE921,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
704,238.0138,19.0061944,0.0,LAE932,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
705,237.9011125,19.0079364,0.0,LAE934,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
706,238.0425917,19.0105569,0.0,LAE939,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
707,237.9993583,19.012361900000002,0.0,LAE940,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
708,238.0810292,19.0125914,0.0,LAE941,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
709,238.0829125,19.0127486,0.0,LAE942,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
710,238.0886708,19.0125689,0.0,LAE943,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
711,237.82297080000004,19.0129261,0.0,LAE947,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
712,237.8825542,19.0138444,0.0,LAE948,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
713,238.0474375,19.0135717,0.0,LAE949,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
714,237.87243749999996,19.014725800000004,0.0,LAE950,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
715,237.8308875,19.0149433,0.0,LAE951,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
716,237.7990958,19.0149778,0.0,LAE952,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
717,238.1128333,19.0203178,0.0,LAE963,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
718,237.7930833,19.0209689,0.0,LAE965,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
719,237.75551250000004,19.0237772,0.0,LAE969,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
720,237.8061417,19.0238103,0.0,LAE970,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
721,238.1342083,19.0240906,0.0,LAE974,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
722,237.8688542,19.0254478,0.0,LAE975,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
723,237.798525,19.026971700000004,0.0,LAE979,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
724,238.090375,19.028719999999996,0.0,LAE984,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
725,237.8652917,19.0297669,0.0,LAE987,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
726,237.74859169999996,19.03145,0.0,LAE992,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
727,237.8828167,19.0303417,0.0,LAE995,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
728,238.0475792,19.0322442,0.0,LAE997,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
729,238.0023875,19.0332103,0.0,LAE999,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
730,237.8011,19.0335769,0.0,LAE1001,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
731,237.7904125,19.0343828,0.0,LAE1003,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
732,238.091675,19.0345225,0.0,LAE1004,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
733,237.957825,19.0373208,0.0,LAE1006,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
734,237.8116792,19.038972500000003,0.0,LAE1010,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
735,238.0820583,19.0388303,0.0,LAE1013,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
736,238.0898917,19.0398256,0.0,LAE1015,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
737,237.7987083,19.0412336,0.0,LAE1022,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
738,237.9131167,19.041928899999995,0.0,LAE1028,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
739,237.86242919999998,19.0432903,0.0,LAE1034,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
740,238.11316250000002,19.0434286,0.0,LAE1039,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
741,237.8136333,19.043136899999997,0.0,LAE1041,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
742,238.009175,19.0434928,0.0,LAE1045,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
743,238.1632625,19.0465194,0.0,LAE1048,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
744,237.8618917,19.0476431,0.0,LAE1051,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
745,237.922425,19.0496022,0.0,LAE1054,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
746,238.1533958,19.0503933,0.0,LAE1057,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
747,238.1684667,19.053296099999997,0.0,LAE1061,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
748,237.7615625,19.0535856,0.0,LAE1062,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
749,237.9771417,19.0539353,0.0,LAE1063,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
750,238.1787042,19.0540244,0.0,LAE1064,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
751,237.79565,19.0568439,0.0,LAE1069,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
752,237.882275,19.0574403,0.0,LAE1070,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
753,237.9603708,19.0578678,0.0,LAE1071,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
754,237.7808458,19.057441099999995,0.0,LAE1074,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
755,238.1522875,19.0591428,0.0,LAE1076,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
756,238.05045,19.0589642,0.0,LAE1078,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
757,237.8159583,19.0617467,0.0,LAE1085,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
758,237.8112792,19.0626881,0.0,LAE1088,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
759,238.0347458,19.0633978,0.0,LAE1090,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
760,237.9056333,19.063687499999997,0.0,LAE1093,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
761,237.8060375,19.0648358,0.0,LAE1095,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
762,237.9013542,19.0655806,0.0,LAE1096,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
763,237.768675,19.0656811,0.0,LAE1099,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
764,237.9896208,19.0669856,0.0,LAE1100,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
765,237.83823749999996,19.0667939,0.0,LAE1102,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
766,237.84303330000003,19.0678044,0.0,LAE1104,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
767,237.7586417,19.0684281,0.0,LAE1107,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
768,238.06047919999997,19.0687067,0.0,LAE1108,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
769,237.8167958,19.0678772,0.0,LAE1109,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
770,237.8227208,19.0704886,0.0,LAE1114,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
771,237.903375,19.06949,0.0,LAE1117,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
772,237.9651125,19.0711164,0.0,LAE1118,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
773,238.0379417,19.0722922,0.0,LAE1125,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
774,237.98457499999998,19.0741669,0.0,LAE1126,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
775,237.9720375,19.0751819,0.0,LAE1130,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
776,237.7502125,19.0739628,0.0,LAE1132,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
777,237.81791670000004,19.0754894,0.0,LAE1136,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
778,238.0759333,19.0762428,0.0,LAE1138,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
779,238.0499708,19.0764839,0.0,LAE1141,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
780,237.829975,19.0766269,0.0,LAE1142,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
781,238.0459958,19.080628900000004,0.0,LAE1152,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
782,237.895725,19.0807944,0.0,LAE1155,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
783,237.7666,19.0829956,0.0,LAE1157,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
784,237.7880083,19.083765,0.0,LAE1160,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
785,237.9587,19.0851153,0.0,LAE1167,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
786,238.1018875,19.0875758,0.0,LAE1172,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
787,237.7459958,19.0869353,0.0,LAE1175,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
788,237.7582917,19.088441400000004,0.0,LAE1180,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
789,237.83446250000003,19.0896308,0.0,LAE1181,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
790,238.124,19.0903453,0.0,LAE1185,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
791,238.1316167,19.0917033,0.0,LAE1189,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
792,238.1372083,19.0925789,0.0,LAE1195,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
