obs_wav,fnu_50,fnu_16,fnu_84
2316.405970318941,4.477550564854043e-08,1.8438486257931514e-08,9.878047607307251e-08
2327.9880001705355,4.4861741027733144e-08,1.8277223709640634e-08,9.898680820319798e-08
2339.6279401713878,4.390357831390153e-08,1.8111565328911705e-08,9.694510766742167e-08
2351.3260798722445,4.7601719639525656e-08,1.993326229431766e-08,1.044915371857722e-07
2363.0827102716053,4.851605407435073e-08,1.9997745730995614e-08,1.051226286385368e-07
2374.8981238229635,4.968885976231505e-08,2.0802517086502415e-08,1.0776812296208073e-07
2386.772614442078,4.815671520667067e-08,1.96356149574108e-08,1.0304886211679905e-07
2398.7064775142885,5.2887850568425496e-08,2.222836677361992e-08,1.1290217495672052e-07
2410.700009901859,5.293173241539895e-08,2.225152791357887e-08,1.132911433407434e-07
2422.7535099513684,5.295738822295244e-08,2.20202737572777e-08,1.1351429223786912e-07
2434.867277501125,5.602222416105756e-08,2.2838352731544358e-08,1.1311486786428691e-07
2447.0416138886303,5.286214952857893e-08,2.2231556280563012e-08,1.1332864330716646e-07
2459.276821958073,6.283272203070562e-08,2.6727362470967092e-08,1.2975088580372557e-07
2471.5732060678633,5.934394587345988e-08,2.5204523319303942e-08,1.2382771335695327e-07
2483.9310720982025,5.857012295815258e-08,2.4300257606609096e-08,1.2406482764830666e-07
2496.350727458693,6.231567899865628e-08,2.635350647356697e-08,1.2736944229844803e-07
2508.832481095986,6.669303019327865e-08,2.870264589222065e-08,1.3509798842881566e-07
2521.376643501466,6.895204299347377e-08,2.9784934223639052e-08,1.3851981958383867e-07
2533.983526718973,7.258258172616681e-08,3.1119665862751946e-08,1.4457310241369217e-07
2546.6534443525675,7.017475169462427e-08,3.0198689405346335e-08,1.4159254019158224e-07
2559.38671157433,7.586729636366288e-08,3.285540651545821e-08,1.4919259284986988e-07
2572.1836451322015,7.785719587948406e-08,3.386382009853188e-08,1.5285165461516685e-07
2585.0445633578624,8.026945925623029e-08,3.506367606371571e-08,1.5702937697211474e-07
2597.9697861746513,8.063039550537324e-08,3.511155001758382e-08,1.5926345239658838e-07
2610.9596351055243,8.43811451898862e-08,3.7215165374489216e-08,1.6579792188576794e-07
2624.014433281052,8.720960967648027e-08,3.864439889226027e-08,1.7041606057605886e-07
2637.134505447457,8.947339279584646e-08,3.9740674346748396e-08,1.7485070757277022e-07
2650.3201779746937,9.127007167814732e-08,4.0612486438267595e-08,1.7842780822029395e-07
2663.571778864567,8.779211398245979e-08,3.856462308950112e-08,1.7137569750731413e-07
2676.88963775889,9.296343570750257e-08,4.118229368365932e-08,1.8035643586233488e-07
2690.274085947684,9.326387337129751e-08,4.1162315676419296e-08,1.807709804473844e-07
2703.725456377422,8.115159093469317e-08,3.490521940381594e-08,1.5885470345662134e-07
2717.2440836593087,8.800048063943998e-08,4.16288113627059e-08,1.6935315029325669e-07
2730.830304077605,9.438209785510119e-08,4.2051207897810965e-08,1.806647401001346e-07
2744.4844555979926,1.179889235406834e-07,5.221815736054089e-08,2.2664685193025917e-07
2758.206877875982,1.177167582966759e-07,5.3166615987455864e-08,2.2578802734316267e-07
2771.997912265362,1.1420207883937593e-07,5.182284431893825e-08,2.1897098923739763e-07
2785.8579018266887,9.589317750149892e-08,4.074951912041921e-08,1.868755941225548e-07
2799.7871913358217,1.1855970575278783e-07,5.330038553520969e-08,2.3041709495630823e-07
2813.786127292501,1.4037101943771192e-07,6.536737636009039e-08,2.6816136326555924e-07
2827.855057928963,1.3943685611628594e-07,6.422169288216242e-08,2.662998824936768e-07
2841.9943332186076,1.327925284750134e-07,6.11822603406126e-08,2.525723895882676e-07
2856.2043048847004,1.4860953482397725e-07,6.896334878655103e-08,2.805922581361401e-07
2870.4853264091234,1.5214076948256494e-07,7.143401601639314e-08,2.880885890363232e-07
2884.837753041169,1.5976938315799437e-07,7.495461042887772e-08,3.00666770928349e-07
2899.261941806375,1.6165495835689083e-07,7.631981453587759e-08,3.049532375321631e-07
2913.7582515154063,1.6697388773197491e-07,7.934203870935289e-08,3.139321030261428e-07
2928.327042772983,1.7743037448171092e-07,8.44341792304773e-08,3.312930184026853e-07
2942.9686779868475,1.70930360604996e-07,7.687249726226766e-08,3.1974667397084607e-07
2957.6835213767813,1.6057220268011363e-07,7.182116245566517e-08,2.9926805595014025e-07
2972.471938983665,2.0459698244693246e-07,9.697680768566368e-08,3.804730746184408e-07
2987.334298678583,2.0544693415698525e-07,9.787724378353981e-08,3.785347694548163e-07
3002.2709701719755,2.1775622963521737e-07,1.0398958890776244e-07,3.9916943398270486e-07
3017.282325022835,2.1769916833646613e-07,1.0354281885514108e-07,4.0142825572619267e-07
3032.368736647949,2.2397791092470382e-07,1.0558158914594334e-07,4.126612374175769e-07
3047.530580331188,2.4820432190285275e-07,1.180604341827965e-07,4.5100566812024964e-07
3062.7682332328436,2.4061713748139925e-07,1.1236203142231642e-07,4.407331928275002e-07
3078.082074399008,2.7001396765437865e-07,1.2954819940587418e-07,4.868721114127136e-07
3093.472484771002,2.811840569717687e-07,1.3473667365933902e-07,5.025199048036927e-07
3108.939847194857,2.939292925455747e-07,1.4118643275097823e-07,5.245225561302263e-07
3124.484546430831,3.027880296778977e-07,1.4564470199998206e-07,5.398043921783426e-07
3140.1069691629846,3.2086131140321994e-07,1.5479408788972643e-07,5.716506463985382e-07
3155.8075040087992,3.3727831562108907e-07,1.631565917833568e-07,5.989309557470265e-07
3171.5865415288426,3.5317947585819053e-07,1.7101258391948795e-07,6.252232084000354e-07
3187.4444742364867,3.6933383969768795e-07,1.7884288073193461e-07,6.549468913979839e-07
3203.381696607669,3.8942658772643485e-07,1.8860971267036885e-07,6.878104732548436e-07
3219.398605090707,4.102075651743502e-07,1.9945008054320964e-07,7.220456462413823e-07
3235.49559811616,1.7492366403505825e-06,7.401852904408863e-07,3.3025907314939056e-06
3251.6730761067406,3.565192308905862e-05,2.7420523771179896e-05,4.530512542901423e-05
3267.9314414872742,2.2069222845227296e-05,1.662670737727738e-05,2.7609877451006045e-05
3284.2710986947104,3.8590402690157954e-05,2.994357087712639e-05,4.8649599495166374e-05
3300.6924541881835,2.8372889787507487e-05,2.120805821190864e-05,3.67809044181736e-05
3317.195916459124,4.645254320253593e-05,3.564662008379798e-05,5.8634365950772555e-05
3333.7818960414193,4.039822964204227e-05,3.1295894446373356e-05,4.9641446003319916e-05
3350.450805521626,4.1456934021744893e-05,3.256345016258671e-05,5.073021257103074e-05
3367.2030595492342,3.477902079510495e-05,2.6954389766176314e-05,4.399071601568063e-05
3384.03907484698,4.491872662806984e-05,3.576051786687258e-05,5.585615113213238e-05
3400.9592702212144,4.769474236178605e-05,3.783624543303005e-05,5.87360553878641e-05
3417.96406657232,4.85322236441532e-05,3.870751514573564e-05,5.957976668414237e-05
3435.053886905181,4.5676041326501724e-05,3.6434172542879795e-05,5.5551157374844964e-05
3452.229156339707,3.771403137058519e-05,2.8867381961115595e-05,4.6355212444337674e-05
3469.4903021214054,4.8561355533443016e-05,3.8946530777150845e-05,5.959478279611869e-05
3486.8377536320118,5.148495663606339e-05,4.125912373744658e-05,6.264596900699615e-05
3504.2719424001716,4.6345573896672925e-05,3.703101307830964e-05,5.643856267662494e-05
3521.793302112172,5.456368861313111e-05,4.4041452450743396e-05,6.693127891559654e-05
3539.4022686227327,4.592529880016359e-05,3.6798560665746776e-05,5.534211984910013e-05
3557.099279965846,5.311829335042249e-05,4.311825777523889e-05,6.415705376997867e-05
3574.884776365675,5.217544110637747e-05,4.235674448723647e-05,6.301533561557516e-05
3592.759200247503,5.202917981213447e-05,4.247863314199097e-05,6.247948485084382e-05
3610.7229962487404,5.024163883551242e-05,4.1076012777776075e-05,5.981792510586789e-05
3628.7766112299832,4.701909794317744e-05,3.782903597101824e-05,5.6541922886498945e-05
3646.920494286133,4.81089536648579e-05,3.8348481001873205e-05,5.7862626307736985e-05
3665.155096757563,5.3624464042387835e-05,4.410925652374052e-05,6.419055868833807e-05
3683.4808722413504,4.982746229758198e-05,4.095884755438839e-05,5.878732790599558e-05
3701.8982766025574,6.0310387586582956e-05,4.978818490106063e-05,7.150658626214025e-05
3720.40776798557,6.0777844822961375e-05,5.037157505000999e-05,7.19308982794525e-05
3739.0098068254974,6.045023095781226e-05,5.02746198829333e-05,7.16064010503612e-05
3757.704855859625,6.0693746237873906e-05,5.069512199150319e-05,7.175648255676563e-05
3776.493380138923,5.7086443524299985e-05,4.7666590743636226e-05,6.735017399823554e-05
3795.3758470396165,5.509989148206834e-05,4.597712072541355e-05,6.473160426767496e-05
3814.352726274814,5.955857481418885e-05,5.002470780235031e-05,6.991287621691061e-05
3833.424489906188,6.143883806632921e-05,5.184026378849973e-05,7.226006021755356e-05
3852.5916123557186,5.588100803267698e-05,4.693306894867944e-05,6.497147789822921e-05
3871.8545704174967,6.0664196106791505e-05,5.126311280955998e-05,7.11869799620659e-05
3891.213843269584,6.112511522031102e-05,5.162843883563499e-05,7.15934349516339e-05
3910.6699124859315,6.226947432623772e-05,5.2679281624885686e-05,7.262109537750522e-05
3930.2232620483605,6.021436705495564e-05,5.1214916002404e-05,6.99906113393664e-05
3949.874378358602,6.013475489511869e-05,5.1115265336517936e-05,6.965861661114557e-05
3969.623750250394,6.18576925670466e-05,5.2440236382961104e-05,7.176113880606543e-05
3989.4718690016457,5.186516306221632e-05,4.34870451895868e-05,6.102674435086763e-05
4009.4192283466537,5.3153075357969604e-05,4.4750582600539396e-05,6.101169408938977e-05
4029.466324488387,6.231142077591015e-05,5.3244872557510614e-05,7.197043705823939e-05
4049.613656110828,6.052682805847506e-05,5.20470795602906e-05,6.984652822218788e-05
4069.8617243913814,6.204190313530344e-05,5.3243195301224965e-05,7.167961763894318e-05
4090.211033013338,6.201794695413614e-05,5.328185000677048e-05,7.15680970539201e-05
4110.662088178405,6.167202384440349e-05,5.308587607348958e-05,7.088760172231541e-05
4131.215398619296,6.107928999440531e-05,5.2657900910349984e-05,7.038442022966892e-05
4151.871475612393,5.582068844422001e-05,4.818917681657857e-05,6.403407939687513e-05
4172.630832990454,3.6542217027565166e-05,3.14352424544472e-05,4.16079392068804e-05
4193.493987155406,6.209637872302725e-05,5.3622949422609e-05,7.135154247844078e-05
4214.461457091183,6.161065116815981e-05,5.3452669115342664e-05,7.043219755393756e-05
4235.533764376639,5.95622173983523e-05,5.174660518038948e-05,6.766562367220841e-05
4256.711433198521,5.9503761536644396e-05,5.165018791829435e-05,6.778982749203602e-05
4277.994990364514,5.6123647881128125e-05,4.851200054976736e-05,6.385411395006915e-05
4299.384965316336,5.35011413905019e-05,4.5364845975735375e-05,6.123180443493306e-05
4320.881890142918,5.043110446370632e-05,4.1826847135993436e-05,5.7991019590054535e-05
4342.486299593632,6.877528438206465e-05,5.992484195573668e-05,7.753353342325144e-05
4364.198731091599,7.237957532305678e-05,6.363287291686754e-05,8.157640999044195e-05
4386.019724747057,6.417576321715237e-05,5.659380477044147e-05,7.40421062954565e-05
4407.949823370792,8.094747619030776e-05,7.141742309886632e-05,9.103192572352051e-05
4429.989572487645,8.253724746965688e-05,7.249678073368706e-05,9.289899661980043e-05
4452.139520350082,8.343943731719373e-05,7.333854446865619e-05,9.347763426201266e-05
4474.400217951832,8.2228217554736e-05,7.230855402541574e-05,9.20711443856761e-05
4496.772219041591,8.38661987005214e-05,7.396947601895861e-05,9.384477386790997e-05
4519.256080136799,8.43316866603274e-05,7.489314794300896e-05,9.456121355311057e-05
4541.852360537482,8.51615175545012e-05,7.551813682284485e-05,9.554373487598257e-05
4564.561622340169,8.593933053281725e-05,7.650137943598574e-05,9.612853433933065e-05
4587.384430451869,8.587397556595454e-05,7.638831764773628e-05,9.628923903892938e-05
4610.321352604128,8.529365281384877e-05,7.566094563573597e-05,9.427149741521921e-05
4633.372959367148,8.600616217520803e-05,7.639304795499121e-05,9.547679335567971e-05
4656.539824163983,8.741908834657326e-05,7.785083405146405e-05,9.726053692431775e-05
4679.822523284802,8.781824848600233e-05,7.830863504103516e-05,9.789789481206627e-05
4703.221635901225,8.706362785463231e-05,7.738687224246381e-05,9.63329749259882e-05
4726.737744080731,8.655715308143233e-05,7.75412645902891e-05,9.586641110484123e-05
4750.371432801134,8.913379490654528e-05,7.928845348928504e-05,9.86267920031263e-05
4774.1232899651395,8.874415276091857e-05,7.893038705876173e-05,9.786266577639336e-05
4797.993906414964,8.992330106099829e-05,8.001174304662446e-05,9.938567276269305e-05
4821.9838759470385,8.869313186538494e-05,7.894100084946076e-05,9.800889944661116e-05
4846.093795326773,8.613720178927865e-05,7.68063403687718e-05,9.48527982948444e-05
4870.324264303407,9.163864120259481e-05,8.142494786468687e-05,0.00010104310434696031
4894.6758856249235,8.740156511853243e-05,7.785756851692742e-05,9.630970688605249e-05
4919.149265053047,8.95850013932031e-05,8.015200389830862e-05,9.853212492242932e-05
4943.7450113783125,8.829021275970024e-05,7.876446938141607e-05,9.679001389944102e-05
4968.463736435203,8.533788067497702e-05,7.601324062964169e-05,9.510162988273965e-05
4993.3060551173785,9.01450384626074e-05,8.078060016465229e-05,9.925552803518273e-05
5018.272585392965,9.086824060279616e-05,8.157623421042569e-05,0.00010029099256420542
5043.3639483199295,9.025570987933145e-05,8.093913155729353e-05,9.93356796526014e-05
5068.580768061529,8.965570284347218e-05,8.038288862901124e-05,9.854261584003478e-05
5093.923671901836,9.06955854979492e-05,8.145846644598152e-05,0.00010005770231033587
5119.393290261345,9.154965442789114e-05,8.2227038986024e-05,0.0001007623010599395
5144.990256712651,9.002168314349575e-05,8.077081918371136e-05,9.911100128161871e-05
5170.715207996214,9.082182367505724e-05,8.158082237488676e-05,9.999516185951579e-05
5196.568784036194,9.194851964975989e-05,8.243236155326947e-05,0.00010105829828412275
5222.551627956374,9.164120938590666e-05,8.234053021179174e-05,0.0001007560080510448
5248.664386096157,9.151894458336594e-05,8.220843498603113e-05,0.0001005681670351532
5274.907708026636,9.236537713552152e-05,8.300958162529479e-05,0.00010161692366731841
5301.282246566769,9.215259399158779e-05,8.277227699207461e-05,0.00010132601948944059
5327.788657799602,8.829034394302098e-05,7.916307434369652e-05,9.742383952491719e-05
5354.4276010886,9.230743304899325e-05,8.284653577768957e-05,0.00010127512944656311
5381.199739094043,9.047125084524617e-05,8.098052609923037e-05,9.952582301028452e-05
5408.105737789512,9.299211943830581e-05,8.336872451120002e-05,0.0001019491087430571
5435.146266478459,8.293983663089243e-05,7.428447964056745e-05,9.269501021021014e-05
5462.321997810852,8.6004896521507e-05,7.759578127086135e-05,9.598960462611546e-05
5489.633607799905,7.105997199674841e-05,6.154497480655804e-05,8.386829051258335e-05
5517.081775838904,9.962812200978172e-05,8.846319063976175e-05,0.00011034928072570189
5544.667184718098,8.750743256905568e-05,7.860909460747979e-05,9.703809720890137e-05
5572.3905206416875,8.917490196612807e-05,8.011304362064355e-05,9.827315905336526e-05
5600.2524732448965,8.707388195411338e-05,7.798694458524835e-05,9.637605136115268e-05
5628.25373561112,8.765032125737399e-05,7.836446032524625e-05,9.698473291577961e-05
5656.395004289175,9.358844656986968e-05,8.394290013033042e-05,0.00010238068028538371
5684.6769793106205,8.64473984785876e-05,7.763892600057391e-05,9.573193220310549e-05
5713.100364207173,8.985240467338647e-05,8.079236484483144e-05,9.917451131152507e-05
5741.665866028207,9.406917916999653e-05,8.419379501959436e-05,0.00010285182512123698
5770.3741953583485,9.33436411297146e-05,8.356025367216786e-05,0.00010223117852651039
5799.226066335139,9.240818860481388e-05,8.258922265761697e-05,0.0001011959771568453
5828.222196666814,0.00010181810891600842,9.067336868729867e-05,0.00011137415902515167
5857.363307650148,9.445846364173703e-05,8.440151911897671e-05,0.00010331028944601652
5886.650124188398,8.969469358658191e-05,7.978552725709994e-05,9.864291490264587e-05
5916.083374809339,9.247633320839627e-05,8.26386197817867e-05,0.00010131027105698525
5945.663791683385,9.371471776216975e-05,8.372826483063345e-05,0.00010268286765472009
5975.392110641802,9.363423188224693e-05,8.351849769035896e-05,0.00010280408168592795
6005.26907119501,9.310363313102401e-05,8.320512548999109e-05,0.0001021451793803484
6035.295416550984,9.278534039790518e-05,8.283750513214524e-05,0.00010199986945259608
6065.471893633739,9.199163068683204e-05,8.226107131141712e-05,0.00010097403831786806
6095.799253101906,8.670905992718574e-05,7.767654789124558e-05,9.640988350896059e-05
6126.278249367415,8.711413982464049e-05,7.729499103901846e-05,9.635648526447216e-05
6156.909640614252,9.273749350969377e-05,8.262514097502026e-05,0.00010200905932924366
6187.694188817321,9.324659106118422e-05,8.313192643532326e-05,0.00010242030880054945
6218.632659761408,9.133945876798655e-05,8.082279266759993e-05,9.981614714069582e-05
6249.725823060215,8.961504090120961e-05,7.979334000701993e-05,9.868008767472079e-05
6280.974452175515,9.080479956586795e-05,8.097940694741873e-05,9.98389524642451e-05
6312.3793244363915,9.30535646158714e-05,8.273341980746826e-05,0.00010215172887764813
6343.941221058572,9.122116173267658e-05,8.080240898888947e-05,9.997416779275966e-05
6375.660927163865,9.350265165151672e-05,8.307476989403081e-05,0.00010266451942342896
6407.539231799684,9.197622474532692e-05,8.156128960783801e-05,0.0001008983084858754
6439.576927958682,9.227165224578421e-05,8.159960408729163e-05,0.00010131587539661624
6471.774812598474,8.983624834941754e-05,7.979210756548401e-05,9.914216718898727e-05
6504.1336866614665,9.191276366559275e-05,8.121454469578832e-05,0.00010084037135719096
6536.654355094774,9.1657300176872e-05,8.117453730150202e-05,0.00010068878212228464
6569.337626870247,8.676017941249863e-05,7.690482446929826e-05,9.566317971438822e-05
6602.184315004597,8.480243988440591e-05,7.500534294766556e-05,9.441602118595005e-05
6635.19523657962,9.258287874088186e-05,8.232097539606964e-05,0.00010200002039732604
6668.371212762517,8.960760709472064e-05,7.946809714927679e-05,9.884607765304947e-05
6701.713068826329,9.057887721120398e-05,8.013651802695563e-05,9.97621285302241e-05
6735.22163417046,9.045083883044342e-05,8.01880943393846e-05,9.992279438573692e-05
6768.897742341312,9.174331202015996e-05,8.134740272738426e-05,0.00010123845755596855
6802.742231053017,9.098613424986785e-05,8.057451701893003e-05,0.00010035383100414356
6836.755942208281,8.617469913609984e-05,7.583877580107506e-05,9.560990831790425e-05
6870.939721919322,8.987894592795287e-05,7.95498929108808e-05,9.924824789120809e-05
6905.294420528918,9.229038408862574e-05,8.185646691776168e-05,0.00010174998156890334
6939.820892631562,8.64936942249047e-05,7.630209186077463e-05,9.585993342730177e-05
6974.519997094719,9.004364930011494e-05,7.962869550856342e-05,9.963917108291477e-05
7009.392597080191,9.176307043068535e-05,8.117581581809058e-05,0.00010113848847056426
7044.439560065592,8.792417718606148e-05,7.752155433950009e-05,9.736510654039604e-05
7079.661757865918,8.69206376253994e-05,7.673710334671482e-05,9.621931009526633e-05
7115.060066655247,8.946414349047782e-05,7.887118417823633e-05,9.893078573117377e-05
7150.635366988522,8.906784186940373e-05,7.84912256336144e-05,9.855026265074547e-05
7186.388543823465,8.971290431995492e-05,7.91385404015187e-05,9.924369514724669e-05
7222.3204865425805,8.718979716336361e-05,7.68071725013703e-05,9.679308505202737e-05
7258.4320889752935,8.852653295426977e-05,7.795632030351201e-05,9.809343557848155e-05
7294.724249420168,9.082693066805666e-05,7.996122904054475e-05,0.00010073231280833845
7331.197870667269,9.138847540674845e-05,8.04194879023432e-05,0.00010128455559482523
7367.853860020605,9.133994535929894e-05,8.044090941966072e-05,0.00010128772447591624
7404.693129320707,8.923387790093163e-05,7.855407866119924e-05,9.892388120890412e-05
7441.716594967309,9.037078351731807e-05,7.943013665938615e-05,0.0001002144955857946
7478.925177942145,8.962097833654966e-05,7.89527327824477e-05,9.953254790110113e-05
7516.319803831855,9.01756036637594e-05,7.949201744987815e-05,0.00010021504173264802
7553.901402851014,9.10753031844413e-05,8.031596720881996e-05,0.0001014544986327853
7591.670909865268,9.003547999413407e-05,7.905824425082635e-05,0.00010024659878305801
7629.629264414593,9.073413158509634e-05,7.982566925642388e-05,0.00010109947318261159
7667.777410736666,9.03601228005264e-05,7.944199343742125e-05,0.00010082296138559324
7706.116297790349,9.035316249363539e-05,7.942700695665414e-05,0.00010081383749109852
7744.646879279299,8.913988485259633e-05,7.811417089594815e-05,9.941178581384958e-05
7783.3701136756945,8.821398269506014e-05,7.717071272781815e-05,9.84896819726501e-05
7822.286964244072,8.953045620664763e-05,7.848451069520699e-05,0.00010008164173639003
7861.398399065291,8.900864864975718e-05,7.797346022031373e-05,9.949363861852012e-05
7900.705391060617,8.838912458964548e-05,7.743477133339554e-05,9.909522604546025e-05
7940.208918015919,8.962135876953921e-05,7.873130761564518e-05,0.00010041021670668013
7979.909962605998,8.857106413829303e-05,7.746442697725894e-05,9.936973737921487e-05
8019.809512419028,8.910335443207584e-05,7.81336299152026e-05,0.00010005415293227234
8059.908559981122,8.759050658557617e-05,7.655157887938198e-05,9.853211624578624e-05
8100.208102781027,8.903058171902249e-05,7.800376539659358e-05,0.00010019726496610878
8140.709143294931,8.847627096987719e-05,7.753678941530652e-05,9.975197449774949e-05
8181.412689011405,8.794015991678656e-05,7.683240627167463e-05,9.922180878292813e-05
8222.31975245646,8.846095310271182e-05,7.746564166612093e-05,9.988579188268898e-05
8263.431351218742,8.50430136034426e-05,7.366387945641277e-05,9.548002235986842e-05
8304.748507974835,8.70929793542286e-05,7.586094084725236e-05,9.812900463339487e-05
8346.272250514709,8.674100535467839e-05,7.514517987738457e-05,9.743843443361506e-05
8388.003611767283,8.753691940381852e-05,7.645556440047525e-05,9.883405767507202e-05
8429.943629826117,8.687693002166695e-05,7.561646833864498e-05,9.790603144410788e-05
8472.093347975248,8.716896753524577e-05,7.588666765747668e-05,9.834774490230934e-05
8514.453814715122,8.705553581295218e-05,7.584063597287497e-05,9.821988328283419e-05
8557.026083788696,8.567274266778971e-05,7.399587771568491e-05,9.671481051253226e-05
8599.811214207639,8.742560972900551e-05,7.648719505952271e-05,9.899004233251682e-05
8642.810270278676,8.587677509910198e-05,7.43841571148284e-05,9.697499193332337e-05
8686.024321630068,8.510335833744563e-05,7.346083263930474e-05,9.626113271967738e-05
8729.454443238217,8.706944321779174e-05,7.598058891567174e-05,9.866704812646125e-05
8773.101715454406,8.614063933299488e-05,7.485984047067144e-05,9.770132837988831e-05
8816.96722403168,8.471340173045424e-05,7.303317845973361e-05,9.609564645459464e-05
8861.052060151836,8.649453753491083e-05,7.524194383852929e-05,9.821596649979332e-05
8905.357320452595,8.649596470354382e-05,7.523407052548745e-05,9.820931950927392e-05
8949.884107054857,8.55807343706561e-05,7.428793917869662e-05,9.712321452722019e-05
8994.63352759013,8.634060217649221e-05,7.503054381589973e-05,9.811446505537607e-05
9039.60669522808,8.331862053256942e-05,7.168320107990048e-05,9.499389414599381e-05
9084.804728704219,8.61917531818825e-05,7.494349778288305e-05,9.800831456550433e-05
9130.228752347739,8.597031083735753e-05,7.471996567046948e-05,9.775957846282276e-05
9175.879896109476,8.561374713676957e-05,7.435502877940113e-05,9.741460488859414e-05
9221.759295590024,8.581254971307875e-05,7.452372528061523e-05,9.768970482052664e-05
9267.868092067973,8.404011060499809e-05,7.263846669732074e-05,9.592948953916457e-05
9314.207432528312,8.496365250930926e-05,7.372901003870789e-05,9.688632044600963e-05
9360.778469690951,8.573373536843313e-05,7.42196951815842e-05,9.757550774712704e-05
9407.582362039406,8.570897388136191e-05,7.421242665775404e-05,9.772638277769033e-05
9454.620273849603,8.486811062384286e-05,7.348339430477027e-05,9.687610550338702e-05
9501.89337521885,8.55442688805305e-05,7.39524368615037e-05,9.780326497792014e-05
9549.402842094943,8.402443417834994e-05,7.25132962867977e-05,9.622786937306345e-05
9597.149856305417,8.529483050281803e-05,7.366475058748883e-05,9.758983453134636e-05
9645.135605586944,8.271619919222479e-05,7.089270792883907e-05,9.484256290276396e-05
9693.361283614877,8.581159905293242e-05,7.394982937213487e-05,9.834506251836408e-05
9741.82809003295,8.053157036801846e-05,6.842425578892691e-05,9.219856770994886e-05
9790.537230483113,8.44991075568449e-05,7.286349470758018e-05,9.706460663724736e-05
9839.489916635528,8.465384022263014e-05,7.31145355950701e-05,9.732602063804532e-05
9888.687366218706,8.373938284537893e-05,7.219536408781814e-05,9.620384857178287e-05
9938.130803049797,8.181645924992312e-05,6.980629151189495e-05,9.382455424571055e-05
9987.821457065045,8.441068594521998e-05,7.292507587609992e-05,9.739261916319293e-05
10037.76056435037,8.501563737508266e-05,7.309856015658943e-05,9.78245448857909e-05
10087.949367172121,8.457279058524734e-05,7.293482418492386e-05,9.764101840694361e-05
10138.389114007981,8.480974197233118e-05,7.306416348431649e-05,9.793580035935239e-05
10189.08105957802,8.391901087749727e-05,7.221728284234204e-05,9.688656520735293e-05
10240.02646487591,8.506424590542345e-05,7.321451613293649e-05,9.824331515038986e-05
10291.226597200288,8.560029481912147e-05,7.349818875865189e-05,9.876145027781097e-05
10342.682730186289,8.514184035858115e-05,7.32457818666888e-05,9.848627960420218e-05
10394.396143837219,8.509764155599305e-05,7.299256538226116e-05,9.831673791899338e-05
10446.368124556404,8.55292683831056e-05,7.35057498365341e-05,9.904248216507235e-05
10498.599965179184,8.558720652631148e-05,7.344694531096175e-05,9.917288036101069e-05
10551.09296500508,8.57778657292052e-05,7.354421042950704e-05,9.936910837718795e-05
10603.848429830105,8.580149788287718e-05,7.353443049762633e-05,9.925020946740248e-05
10656.867671979253,8.514798108479049e-05,7.284571236954288e-05,9.851927354111747e-05
10710.152010339149,8.5638421668e-05,7.345319088098451e-05,9.903654756808235e-05
10763.702770390844,8.522909924139495e-05,7.309751331730378e-05,9.860756342259668e-05
10817.521284242795,8.647195693708845e-05,7.384628647893322e-05,9.993804959701672e-05
10871.608890664009,8.590635532936237e-05,7.323785654034995e-05,9.927089609075167e-05
10925.966935117329,8.53176461158247e-05,7.276086723315397e-05,9.87689652333163e-05
10980.596769792914,8.634817322606965e-05,7.353644239281897e-05,9.989463120398885e-05
11035.499753641876,8.705839030945859e-05,7.43880433800794e-05,0.00010066369363269102
11090.677252410085,8.669942941971816e-05,7.38110582000117e-05,0.00010034383065491692
11146.130638672134,8.714406194792057e-05,7.419442096570063e-05,0.00010086141637649166
11201.861291865493,8.64068870826196e-05,7.339602201909729e-05,0.00010010727582873584
11257.87059832482,8.700924221157017e-05,7.402828105605743e-05,0.00010069065569235385
11314.159951316444,8.712708875857762e-05,7.405856358552714e-05,0.00010100211413246408
11370.730751073024,8.914070165711624e-05,7.59205204839918e-05,0.00010333652458675036
11427.584404828389,8.73052351117088e-05,7.412362694468449e-05,0.00010149614933052057
11484.722326852529,8.678529620190779e-05,7.365850341665113e-05,0.00010128272246834601
11542.14593848679,8.823032919597938e-05,7.489346203633344e-05,0.0001024474450666476
11599.856668179222,8.805523626825474e-05,7.461022336941954e-05,0.00010247395572613196
11657.855951520118,8.830488516156247e-05,7.467979279799444e-05,0.0001027998988462213
11716.145231277716,8.943246625178323e-05,7.578829317552024e-05,0.00010375690722813996
11774.725957434104,8.912141563700134e-05,7.532233123417713e-05,0.00010386601536772106
11833.599587221273,8.859838734091124e-05,7.506897896263922e-05,0.00010370306359153824
11892.767585157377,8.674445634524605e-05,7.310431428975364e-05,0.00010216601805247213
11952.231423083163,8.945963538736552e-05,7.567904467045645e-05,0.00010476876979175909
12011.99258019858,9.037647222857503e-05,7.610474884030448e-05,0.00010558607572384316
12072.05254309957,9.082983942319576e-05,7.640186049650763e-05,0.00010599240100637138
12132.412805815067,8.989732599699097e-05,7.603358812574484e-05,0.0001053362904964309
12193.07486984414,8.949176516923925e-05,7.541200321520905e-05,0.00010484869160829218
12254.04024419336,9.085650406023292e-05,7.657729607088909e-05,0.00010568632353358968
12315.310445414327,9.12263592911804e-05,7.689738970966991e-05,0.00010621921924619639
12376.886997641397,9.109353911412681e-05,7.659272060259418e-05,0.0001065142407059727
